source	target
Он работает без выходных, прям как белка в колесе.	Pracuje bez voľna, doslova ako veverička v kolese.
Заказ оформил через user_id: 42xyz, оплачено, жду трек-номер.	Objednávku som urobil cez user_id: 42xyz, zaplatené, čakám na sledovacie číslo.
Он совсем охренел, хочет, чтобы я работал задаром.	Totálne mu hrabe, chce, aby som pracoval zadarmo.
Ты че, не спишь? Опять в телефоне завис?	Ty čo, nespíš? Zase visíš v mobile?
Да ладно?	No bez srandy?
Он нас кинул на бабки, такой наглый.	Oklamal nás a zobral nám prachy, úplne drzý.
Заказал на сайте через user123, трек-номер 000-XYZ, где посылка?	Objednal som to na stránke cez user123, trackovací kód 000-XYZ — kde je balík?
Мне так достало сидеть дома, уже пукан горит — хочу в бар, встретиться со старыми друзьями.	Už ma fakt nebaví sedieť doma, mám z toho dosť — chcem do baru a stretnúť sa so starými kámošmi.
Ты видел новый фильм про Шерлока с русским переводом? Стоит идти?	Videl si ten nový film o Sherlockovi s ruským dabingom? Oplatí sa ísť?
Пиздец полный	To je totálny prúser.
Ты че, охренел?!	Ty čo, zbláznil si sa?!
Мы договорились встретиться у метро в семь, а он опоздал на два часа и даже не извинился.	Dohodli sme sa, že sa stretneme pri metre o siedmej, a on meškal dve hodiny a ani sa neospravedlnil.
Влип по-полной: взял кредит на тачку, а теперь без работы сидит.	Je v tom až po uši: zobral si úver na auto a teraz je bez práce.
Закажу на имя user_id: 123abc, пусть пришлют на дачу.	Objednám to na meno user_id: 123abc, nech to pošlú na chatu.
Да ну нафиг, опять пробки на МКАДе!	Do riti, zase zápchy na MKADe!
Да ладно, серьёзно?	No vážne?
Не тяни резину, скажи прямо, что получилось.	Nezdržuj to, povedz rovno, čo z toho vyplynulo.
Чё за прикол? Они просто свалили с баблом!	Čo to za sranda? Proste zmizli s prachmi!
Заказ оформлен на user_id: abc_123, трек-номер track#789, ждать 5-7 раб.дней.	Objednávka je vystavená na user_id: abc_123, sledovacie číslo track#789, čakajte 5–7 pracovných dní.
Да ладно, не парься!	No čo, nerob si z toho hlavu!
Он бьётся как рыба об лёд, но никак не продвинется с места.	On sa bije ako ryba o ľad, ale nijako sa nepohne z miesta.
Смотрел новый сериал на ivi? Там такие повороты, что прямо крышу сносит.	Pozeral si nový seriál na ivi? Tam sú také zvraty, že ti rovno odfúkne strechu.
Заказ оформил через user_id: abc_123, трек номер: XYZ-789.	Objednávku som zadal cez user_id: abc_123, sledovacie číslo: XYZ-789.
Да он охренел, требует в два раза больше, чем мы договаривались!	On úplne zblbol, žiada dvakrát viac, než sme sa dohodli!
Да ладно, фигня.	No čo už, blbosť.
Он не в своей тарелке после переезда.	Nie je vo svojej koži po presťahovaní.
Я просто охуел, когда увидел счёт в ресторане.	Ja som sa fakt posral, keď som videl účet v reštaurácii.
Ты что, с ума сошёл? Откуда у тебя столько денег?	Ty čo, zbláznil si sa? Odkiaľ máš toľko peňazí?
Заказал пиццу с доставкой, но курьер застрял в пробке на МКАДе.	Objednal som pizzu s doručením, ale kuriér uviazol v zápche na MKAD-e.
Да ну нафиг, я не пойду в тот бар.	Do kelu, nepôjdem do toho baru.
Он пустил пыль в глаза, чтобы произвести впечатление на инвесторов.	Robil okázalú šou, aby zapôsobil na investorov.
Мне похрен, они меня не поймут.	Kašlem na to, oni ma nepochopia.
Когда по ТВ покажут лучшие моменты прошлого сезона Лиги чемпионов?	Kedy v telke dajú zostrih najlepších momentov z minulého ročníka Ligy majstrov?
Я вчера встретил старую школьную подругу из Питера, мы выпили чаю и вспомнили, как гуляли по Невскому до утра.	Včera som stretol starú školskú kamarátku z Petrohradu, dali sme si čaj a spomínali, ako sme sa túlali po Nevskom prospekte až do rána.
Да ну, не верю.	No nie, neverím tomu.
Он вешает мне лапшу на уши, будто ничего не случилось.	Nahovára mi nezmysly, akoby sa nič nestalo.
Да он охренел совсем, просит плату как за золото.	On sa úplne zbláznil, pýta si cenu ako za zlato.
Как ты вообще умудрился потерять паспорт в метро?	Ako si vôbec dokázal stratiť pas v metre?
Скинь ссылку на файл: https://bit.ly/abc123, пароль — qwerty!	Pošli mi odkaz na súbor: https://bit.ly/abc123, heslo — qwerty!
Пошёл нахуй!	Choď do riti!
Да ну, не верю — это разве возможно?	No to neverím — je to vôbec možné?
Мне похуй, пусть сами разбираются.	Je mi to u prdele, nech sa s tým sami popasujú.
Вчера в «Москва-Сити» было столько машин, что я чуть не сошёл с ума.	Včera v 'Moskva-City' bolo toľko áut, že som sa z toho skoro zbláznil.
Оформил заказ через user_id: abc789XYZ, трек-номер TRK12345, жду доставки.	Objednal som to cez user_id: abc789XYZ, sledovacie číslo TRK12345, čakám na doručenie.
Да ну нафиг!	Do riti s tým!
Ты че опять опоздал?	Ty čo, znova meškáš?
Я разорву его, если он ещё раз скажет про мою маму.	Roztrhám ho, ak ešte raz niečo povie o mojej mame.
Пошли в Пятёрочку за пивом и семками?	Pôjdeme do Пятёрочки po pivo a slnečnicové semienka?
Не парься.	Nerob si starosti.
Да ну нафиг!	No to fakt nie!
Ты чего опять молчишь? Рассказывай, что случилось.	Prečo zase mlčíš? Povedz, čo sa stalo.
Он как папа Карло — и чинит, и мастерит, да ещё и песни поёт.	Je ako Papa Carlo — opravuje, majstruje a ešte aj spieva.
Ща пойду в магаз, куплю хлеба и молока.	Hneď pôjdem do obchodu, kúpim chlieb a mlieko.
