source	target
Ти йдеш на тусу завтра чи ні?	Are you coming to the party tomorrow or what?
Я купив у user_profile_901 той девайс, сподіваюсь, прийде вчасно.	I bought that device from user_profile_901, hope it arrives on time.
Чекала маршрутку 40 хвилин, люди вже на нервах, водій каже «ще п'ять хвилин», а я в ахуї.	I waited for the minibus for 40 minutes, people were already on edge, the driver says 'five more minutes' — and I'm fucking furious.
Блін, я пропустив останній автобус до гуртожитку.	Damn, I missed the last bus to the dorm.
Інтернет не працює, а в мене сьогодні ввечері той долбаний дедлайн.	The internet's out and I've got that damn deadline tonight.
Ти серйозно збираєшся виходити на вулицю в капцях?	Are you seriously going outside wearing slippers?
Скажи чесно: той стейк вартий своїх грошей чи це якийсь розвод?	Be honest: is that steak worth the money or is it a rip-off?
Зустрінемось під пам'ятником на Хрещатику о 18:30, не спізнюйся — інакше залишишся без піци.	Let's meet by the monument on Khreshchatyk at 6:30pm — don't be late, or you'll miss out on the pizza.
Йобаний жах.	Fucking nightmare.
Чуєш, підеш сьогодні на пиво в 'Підвал' після роботи?	Hey, you coming to 'Pidval' for a beer after work?
Ця пробка мене добиває, мабуть приїду близько восьмої, якщо повезе.	This traffic is killing me; I'll probably get there around eight if I'm lucky.
Я кинув йому повідомлення на ivan_999_tx, але він не відповів.	I sent him a message on ivan_999_tx, but he didn't reply.
Та кинь, не переймайся, це дрібниці — на хуй воно тобі треба?	Ah, drop it, don't worry, it's nothing — why the fuck would you need that?
