source	target
Objednal som sushi cez Wolt, objednávka č. 54321, kuriér volal, že mešká 20 min.	Замовив суші через Wolt, замовлення №54321, кур'єр дзвонив і сказав, що запізнюється на 20 хв.
Kde sú hajzle?	Де тут туалет, бля?
Mám toho po krk, fakt som nasrdený.	Мене це вже по горло, я реально злий.
Večer ideme do baru "Šopa" na Kozel, idete?	Ввечері йдемо в бар «Шопа» на Kozel, йдете?
Moja babka vždy varila halušky podľa starej receptúry, teraz to už nikto tak nevarí.	Моя бабуся завжди готувала галушки за старим рецептом, тепер ніхто так не готує.
Čo to melieš, ty?	Що ти взагалі несеш?
Bože, fakt?	Боже, серйозно?
Kde, do riti, mám tie kľúče? Už meškám!	Де, бляха, мої ключі? Я вже запізнююся!
Tá práca je úplne na prd, šéf mi stále vytýka drobnosti a mám z toho už plné zuby.	Ця робота — повне лайно, начальник постійно придирається до дрібниць, і мені це вже до біса набридло.
Idem na pivo.	Йду на пиво.
Objednal som cez Wolt sushi a do poznámky som napísal: 'prosím, žiadne wasabi, neznášam pálivé'.	Замовив через Wolt суші і в коментарі написав: 'будь ласка, без васабі, я не люблю гостре'.
Ty vole!	Та ти, бля!
Kde som nechal peňaženku? Vedľa gauča alebo v aute?	Де я лишив гаманець? Біля дивана чи в машині?
Zanechaj to tak, nebudem sa do toho púšťať — mám toho po krk.	Залиш це як є, не буду в це лізти — у мене цього по горло.
Dáš si večer pohár pálenky v krčme 'U Sýkorky' na Námestí SNP?	Хочеш ввечері чарку палинки у барі «У Сойки» на Площі SNP?
Výplata prišla, takže dnes večer ideme všetko oslavovať — tá posledná šichta ma totálne dorazila.	Зарплата прийшла, тож сьогодні ввечері йдемо святкувати — та остання зміна мене повністю добила.
Do prdele, zase meškáš!	Бля, знову спізнюєшся!
Robím zo seba blbca, len aby som ju zaujal.	Роблю з себе дурня, лише щоб звернути на себе її увагу.
Zajtra idem na futbalový zápas Slovana, vezmem so sebou pár pív a kamarátov.	Завтра йду на матч «Слована», візьму з собою пару пив і друзів.
Kde máš tie šúľance, čo som ti včera priniesol?	Де ті шулянці, які я тобі вчора приніс?
Choď do riti, už mám plné zuby tvojich výhovoriek a kecov.	Іди на хуй, мені вже набридли твої відмазки й базікання.
Ešte chvíľu, bracho.	Дай ще хвилинку, братан.
Kde som nechal peniaze? Sakra, fakt neviem.	Де я подів гроші? Блін, справді не знаю.
Život tu nie je med lízať — na Slovensku sa často žije z výplaty do výplaty.	Життя тут не медом намазане — у Словаччині часто живуть від зарплати до зарплати.
Do riti, zrušili nám vlak na poslednú chvíľu, čo teraz?	Чорт, нам скасували потяг в останню хвилину, що тепер?
Pôjdeme na pivo dnes večer do krčmy 'Zlatý Bažant' na námestí?	Підемо сьогодні ввечері на пиво в бар 'Zlatý Bažant' на площі?
Vyser sa na to.	Забий на це.
Kde si, do riti, nechal môj telefón?	Де, бляха, ти залишив мій телефон?
To je iná káva.	То вже інша річ.
Zajtra idem do Bratislavy, dám si bryndzové halušky v starej kolibe a potom sa prejdem popri Dunaji.	Завтра їду до Братислави, з'їм бриндзові галушки в старій колибі, а потім прогуляюсь уздовж Дунаю.
Kurva, už mám dosť tejto šlamastiky, všetko sa mi sype, neviem, čo robiť.	Бля, мені вже досить цієї халепи — у мене все валиться, і я не знаю, що робити.
Do riti, zabudol som!	Бляха, забув!
V práci mi zase zrušili dovolenku bez varovania, som na nervy.	На роботі мені знову скасували відпустку без попередження, я на нервах.
Kde sakra máš ten meter, potrebujem to hneď.	Куди, чорт забирай, подів ти ту рулетку? Мені вона потрібна прямо зараз.
To je iná káva, keď sú v hre peniaze.	Це вже інша розмова, коли йдеться про гроші.
Na víkend idem s partiou do Tatier, ubytko máme pri Štrbskom plese a ideme na výšlap na Rysy — bude to poriadna sranda.	На вихідні їду з компанією в Татри, поселилися біля Штрбського плеса і підемо на підйом на Риси — буде купа пригод.
Ty vole!	Та ти шо, блін!
Kam si mi poslal ten balík? Už týždeň nič neprichádza.	Куди ти мені ту посилку надіслав? Уже тиждень нічого не приходить.
Mám toho plné zuby, už ma to nebaví, idem si nájsť inú prácu.	Мені це вже по горло, набридло — піду шукати іншу роботу.
Zajtra idem na majáles v Bratislave, stretneme sa pri fontáne?	Завтра йду на майалес у Братиславі, зустрінемося біля фонтану?
Do riti, zase som rozbil mobil! Koľko stojí oprava?	До біса, знову розбив телефон! Скільки коштує ремонт?
Človeče, čo sa to tu deje?	Чувак, що тут відбувається?
Kde, do riti, mám tie ponožky?	Куди, бляха, я подів ті шкарпетки?
Dnes na Majálese som sa bavil s kamoškami od obeda do rána, vypili sme kopec piva a nakoniec sme tancovali na stole.	Сьогодні на Majáles я тусувався з друзями від обіду до ранку, ми випили купу пива і врешті танцювали на столі.
To je totálna fraška, seriem na to.	Це повний фарс, мені похуй.
Objednal som koláče cez Wolt, objednávka č. 54321.	Замовив тістечка через Wolt, замовлення №54321.
Zas do riti?!	Знову, бляха?!
Včera ma frajerka nechala bez vysvetlenia, dala mi kopačky a ani sa neobzrela.	Учора дівчина кинула мене без пояснень, порвала стосунки й навіть не озирнулася.
