source	target
Včera som bol na derby Slovan–Spartak, celé mesto bolo hore nohami, fanúšikovia pískali, hádzali šály a po zápase to tam vyzeralo ako po vojne.	Вчера я был на дерби Слован — Спартак, весь город был на ушах: фанаты свистели, размахивали шарфами, а после матча там было как после войны.
Dávaj bacha, lebo z toho bude mela a potom sa z toho nevymotáš.	Смотри в оба, иначе получится такая заварушка, из которой потом не выберешься.
Pôjdeme hulit? Potrebujem vyvetrať hlavu.	Пойдём покурим? Мне надо проветрить голову.
Serem na všetko, idem preč do hôr, nech ma nikto neotravuje.	Мне похуй на всё, уезжаю в горы, пусть меня никто не донимает.
Daj pokoj!	Отстань!
Vieš mi požičať 20€ do pondelka?	Можешь одолжить мне 20 € до понедельника?
Môj sused prehrabáva smeti o druhej ráno, už som mu to povedal tisíc krát a nič.	Мой сосед роется в мусоре в два часа ночи, я ему уже тысячу раз это говорил, а толку нет.
Ty kokso, to bol fakt debakel včera.	Чёрт возьми, вчера это было полное фиаско.
Na Vianoce idem domov na Oravu, skočíme k starej mame.	На Рождество еду домой на Ораву, зайдём к бабушке.
Idem do hajan.	Пойду спать.
Čo si to zase vymyslel, ty blbec?	Что ты опять напридумывал, придурок?
Nemôžem sa vynachváliť novým autom, ide ako hodinky.	Не могу налюбоваться своей новой машиной — она едет как часы.
Na dedine sú susedia takí zvedaví, že vedia všetko skôr, než sa to dozviem ja.	В деревне соседи такие любопытные, что узнают всё раньше, чем узнаю я.
Ty kokso, včera som takmer zabil ten projekt, šéf bol nasratý ako päsť.	Ё-моё, вчера я чуть не похоронил тот проект, шеф был в бешенстве.
Ty si hotový masaker.	Да ты полный пиздец.
Dnes som bol na pive s kamošmi, potom sme dali bryndzové halušky a spievali staré pesničky až do rána.	Сегодня я был на пиве с корешами, потом мы съели бриндзовые галушки (bryndzové halušky) и пели старые песни до утра.
Prečo mi zase vymazal ten idiot všetky fotky z mobilu?!	Почему этот идиот снова удалил все мои фотки с телефона?!
Mám toho už po krk, nebudem sa s nimi už viac hádať.	Мне это до смерти надоело — больше с ними спорить не буду.
Jebem to, idem spať.	Пошло оно всё к чёрту, иду спать.
Nič moc.	Так себе.
Ty ideš dnes na Slovan, alebo si to len predstavujem?	Ты сегодня идёшь на матч Слована, или мне это только кажется?
Mám toho plné zuby, ten šéf je z iného sveta, nič ho nezaujíma.	Я сыт по горло этим всем, этот шеф как с другой планеты, его ничто не волнует.
Dáme si halušky a pivo v Starom Meste?	Сходим на галушки и пиво в Старом Месте?
Do riti, zase ma to jebne!	Блядь, опять меня это заебёт!
Idem na pivo.	Пойду за пивом.
Mám toho po krk, už ma to nebaví.	Меня это достало до самого горла, мне это уже не в кайф.
Vieš, kde je najbližšia trafika? Potrebujem kúpiť žuvačky.	Знаешь, где ближайший киоск? Мне нужно купить жвачку.
Ty vole, sused zase rozbil plot, tu je ako v prasiatku.	Блин, сосед опять сломал забор, здесь как в свинарнике.
Keď idem na chatu do Tatier, vždy si beriem dobré topánky, teplý sveter a zásobu slivovice pre starších.	Когда еду на дачу в Татры, я всегда беру хорошие ботинки, тёплый свитер и запас сливовицы для пожилых.
Ty vole!	Да ты, блин!
Včera som bol na Majálese a bolo to mega — hudba fičala, pivo lietalo, párty až do rána.	Вчера я был на Майалесе, и это было огонь — музыка рвала, пиво лилось рекой, тусовка до самого утра.
Prečo si mi vzala bundu bez opýtania? To nie je fér.	Зачем ты взяла мою куртку без спроса? Это нечестно.
Mám z toho nervy na prasknutie, už ma to sere!	У меня нервы на пределе, меня это уже достало / бесит!
Kúpil som darček pre staršiu sestru v obchode 'RetroVinyl_88', ale zabudol som, či má rada The Beatles alebo Rolling Stones.	Я купил подарок для старшей сестры в магазине 'RetroVinyl_88', но забыл, любит ли она The Beatles или Rolling Stones.
Ty vole!	Блин!
Neotáľaj, lebo nám ujde vlak.	Не тяни, а то мы опоздаем на поезд.
Vieš, kde je najbližší stánok s trdelníkmi?	Ты знаешь, где ближайший киоск с трдельниками?
